"OrderID","Region","State"
"RXKVXF","Sul","RS"
"JDTLSZ","Sul","SC"
"GISKHG","Sudeste","MG"
"VWWYMS","Sul","PR"
"LOUIJX","Sul","SC"
"DXJXKY","Sul","SC"
"HNFDMI","Sul","RS"
"GIJSIO","Sul","SC"
"QOCCEN","Sudeste","MG"
"XXOWPG","Sul","RS"
"FRQFSL","Sudeste","RJ"
"DEVODB","Sul","RS"
"LOOZGV","Sul","SC"
"KLRDEY","Sudeste","MG"
"ZUFIVI","Sul","SC"
"QSHGUW","Sul","PR"
"DAFZOJ","Sudeste","MG"
"GQIDQA","Sul","PR"
"DTYBRZ","Sudeste","MG"
"TMXUZS","Sul","RS"
"UOPNTM","Sudeste","SP"
"EOWIGQ","Sul","RS"
"AZVJBS","Sudeste","ES"
"XDOCNS","Sul","RS"
"WZAFNQ","Sudeste","RJ"
"AKJGRK","Sudeste","MG"
"KSUATM","Sudeste","MG"
"XAUMNM","Sudeste","MG"
"KAKPII","Sudeste","MG"
"OBAXCA","Sudeste","ES"
"TIFAZQ","Sudeste","ES"
"GJQNBW","Sul","SC"
"LWBFXJ","Sul","SC"
"UMXJNL","Sudeste","SP"
"YBOJLH","Sul","RS"
"LKHRTD","Sul","PR"
"NUMKRH","Sul","SC"
"HZEBKA","Sul","RS"
"TOMQCV","Sul","RS"
"TSYYSW","Sul","RS"
"PLVYVJ","Sul","RS"
"HFSKCA","Sul","PR"
"ADZCMK","Sul","RS"
"LMZRBU","Sul","RS"
"HKORUY","Sul","RS"
"GHFBUN","Sudeste","SP"
"YFPHOA","Sul","RS"
"PJNIQE","Sul","PR"
"MEXMLR","Sudeste","SP"
"LGGPME","Sul","RS"
"VBRDRY","Sudeste","MG"
"KPLUPG","Sudeste","ES"
"UMFTUQ","Sudeste","SP"
"IKJHJD","Sul","RS"
"TYGBGL","Sul","PR"
"FYALSD","Sudeste","MG"
"QZWOGD","Sudeste","ES"
"XHGWBX","Sul","SC"
"JOQGMG","Sudeste","SP"
"JSSUPA","Sudeste","ES"
"WYVCET","Sul","SC"
"ZJDNTU","Sul","PR"
"YOLTLW","Sudeste","ES"
"JOLQMD","Sul","SC"
"JVSNPJ","Sudeste","MG"
"BVMNLN","Sudeste","RJ"
"YFXTAP","Sul","SC"
"TJYNJQ","Sudeste","ES"
"CPJPVU","Sul","RS"
"OLNMJX","Sul","PR"
"SVZNFL","Sul","RS"
"CXVCLV","Sul","PR"
"GVZOJX","Sul","PR"
"HULQWP","Sul","SC"
"ZRBLHH","Sudeste","RJ"
"XWMITQ","Sudeste","MG"
"ZAVMFF","Sul","RS"
"OCKFGX","Sudeste","SP"
"TYGNOA","Sudeste","MG"
"KHDCSD","Sul","SC"
"VTJTZM","Sudeste","RJ"
"NRZYID","Sudeste","SP"
"ZECNOP","Sul","SC"
"HKGNJD","Sul","PR"
"UTHGPW","Sudeste","ES"
"NILRLW","Sudeste","RJ"
"XJLVAT","Sul","RS"
"VAYPXM","Sudeste","RJ"
"KTUMRN","Sul","SC"
"PVSQDZ","Sudeste","SP"
"TORGGM","Sudeste","SP"
"QKPMJG","Sul","PR"
"ZUIVYV","Sudeste","SP"
"LLTSAT","Sudeste","SP"
"NHZZFI","Sul","SC"
"VBDUIJ","Sudeste","RJ"
"URIRQS","Sul","SC"
"JIXCUL","Sul","RS"
"JCBJCC","Sudeste","MG"
"XYXONI","Sudeste","SP"
"CNBNTH","Sudeste","RJ"
"VRCDIG","Sul","RS"
"NNHFSD","Sudeste","ES"
"RVEKNX","Sul","PR"
"XDBBIX","Sudeste","SP"
"IAUJWU","Sul","PR"
"BCFORW","Sul","PR"
"GOVXEN","Sul","RS"
"IRFHLF","Sudeste","ES"
"YFTLMZ","Sul","PR"
"URNCEQ","Sul","SC"
"RJUWLD","Sudeste","SP"
"RZSRWO","Sudeste","RJ"
"NHHZAS","Sudeste","MG"
"PVIGJZ","Sudeste","ES"
"NFFZJB","Sudeste","MG"
"YDZEVC","Sudeste","ES"
"DHFJDL","Sul","RS"
"VOZKQT","Sul","PR"
"KBYMWF","Sudeste","RJ"
"NCNVLY","Sudeste","MG"
"LLHRHV","Sul","RS"
"PHHEWE","Sudeste","SP"
"DWAPZV","Sudeste","SP"
"UPUGDC","Sul","SC"
"QMXMLJ","Sudeste","SP"
"QSGTPW","Sudeste","RJ"
"BXETNR","Sul","PR"
"DTTZPQ","Sudeste","RJ"
"WAGXZA","Sul","RS"
"ABEFSO","Sudeste","SP"
"PDXUDJ","Sudeste","RJ"
"OZTVJD","Sul","PR"
"IFGMCZ","Sul","PR"
"APSUAF","Sul","PR"
"NRMDFO","Sudeste","SP"
"POCQSG","Sul","PR"
"CYFATN","Sul","PR"
"RPZXLF","Sul","SC"
"UAMTQJ","Sul","PR"
"NPDAHA","Sul","SC"
"AOTUAW","Sul","PR"
"KXDCEU","Sul","PR"
"BYHUKS","Sudeste","SP"
"LJFHCN","Sul","RS"
"CPRXLS","Sul","RS"
"DULSHX","Sudeste","MG"
"URHOKY","Sudeste","RJ"
"PUTXXI","Sul","RS"
"QNSZKD","Sul","SC"
"XFSOWT","Sul","SC"
"JGNPBO","Sul","SC"
"ZPUKTE","Sudeste","MG"
"REBQYC","Sudeste","SP"
"TVQWKT","Sul","RS"
"AMLGZW","Sudeste","SP"
"LUSRVE","Sul","RS"
"PAALZH","Sudeste","SP"
"IXJWXA","Sudeste","RJ"
"ZCEQQN","Sul","SC"
"HRMFQQ","Sudeste","ES"
"KMBZUL","Sul","SC"
"CEHBXW","Sudeste","ES"
"IBVUET","Sudeste","RJ"
"ZWGVNJ","Sudeste","MG"
"DANGLT","Sudeste","SP"
"YWGKML","Sudeste","RJ"
"XZPYNA","Sul","RS"
"DOLXZD","Sul","SC"
"VPWNGV","Sul","SC"
"MZIMYU","Sul","SC"
"LEUXOF","Sul","SC"
"JZJKGA","Sudeste","RJ"
"SXEAKZ","Sul","RS"
"UEOINS","Sul","RS"
"SANOPE","Sul","PR"
"WVQCFY","Sudeste","MG"
"ZYBSBV","Sul","PR"
"KRIFYX","Sul","SC"
"GILDKF","Sudeste","SP"
"JJOGRN","Sudeste","RJ"
"KKTHEN","Sudeste","MG"
"WEZFOC","Sul","SC"
"MBOZMT","Sudeste","RJ"
"WPJROT","Sudeste","RJ"
"VYQJLG","Sul","SC"
"GKXLBS","Sul","SC"
"PEREEN","Sudeste","RJ"
"DZMMJH","Sudeste","SP"
"QKZTDO","Sul","PR"
"JIVVXX","Sul","SC"
"JTEDZK","Sul","SC"
"OLUCDG","Sudeste","RJ"
"SIDYCD","Sudeste","ES"
"KYWEEU","Sul","PR"
"GWSTKA","Sudeste","MG"
"TSTXQK","Sul","PR"
"FSISBT","Sul","RS"
"LGFJXE","Sul","SC"
"OTKPBR","Sudeste","RJ"
"HAJGFB","Sul","PR"
"DOKLSB","Sudeste","RJ"
"EDFEIV","Sudeste","MG"
"IKQIUG","Sul","SC"
"IOYYBU","Sudeste","MG"
"ROMZDM","Sul","RS"
"UJMEMA","Sul","SC"
"TVECWB","Sul","RS"
"PAWNFR","Sudeste","SP"
"NSIXUM","Sudeste","SP"
"XHBMOF","Sul","RS"
"TLTMHV","Sudeste","RJ"
"NBULPN","Sudeste","RJ"
"ZYRIRL","Sul","SC"
"SRCOKF","Sudeste","SP"
"VJJHTE","Sudeste","SP"
"GTSNZT","Sudeste","ES"
"YZBBCL","Sudeste","SP"
"QBEWTW","Sudeste","ES"
"YDJADY","Sul","PR"
"GLULDF","Sudeste","MG"
"DXWMHW","Sul","RS"
"LXJDVV","Sul","RS"
"AEMICP","Sudeste","SP"
"VXVOJN","Sul","RS"
"GRPPKK","Sul","RS"
"GRRUGJ","Sul","PR"
"QMKMYZ","Sul","PR"
"TRRHNS","Sul","SC"
"QPSVFW","Sul","SC"
"RKCDRE","Sudeste","MG"
"BQDSNY","Sul","SC"
"QAWQTA","Sudeste","ES"
"CACHTI","Sudeste","MG"
"ODLHON","Sul","RS"
"KKBJYV","Sul","RS"
"LBJBWD","Sul","RS"
"IMYITI","Sudeste","MG"
"HECXUF","Sul","SC"
"UPGEWB","Sudeste","ES"
"OYMBWU","Sudeste","ES"
"CWTAKQ","Sul","RS"
"IWQLMY","Sudeste","MG"
"NEFRSZ","Sudeste","MG"
"BEUTAM","Sul","SC"
"XRMEHA","Sudeste","MG"
"ZCQYQL","Sul","PR"
"RQVOKE","Sul","PR"
"EZHKPP","Sul","SC"
"BVDTOO","Sudeste","ES"
"YYODZC","Sudeste","RJ"
"GTDURA","Sul","PR"
"DIVYAH","Sudeste","MG"
"YWQKSN","Sul","PR"
"HSNTDO","Sudeste","SP"
"KWPOJH","Sudeste","ES"
"EHVAUW","Sul","PR"
"DORURD","Sudeste","ES"
"DKCREG","Sul","RS"
"ZPCUJW","Sudeste","MG"
"THRLCY","Sul","SC"
"ELXVHF","Sudeste","ES"
"HXNXNH","Sudeste","RJ"
"ZROTVO","Sudeste","MG"
"NTZYAA","Sul","SC"
"VEERJO","Sul","PR"
"UIGVIJ","Sul","PR"
"VYZART","Sul","RS"
"TDUAKD","Sul","SC"
"WCIVEW","Sul","RS"
"LHFNRM","Sudeste","SP"
"PEVQUZ","Sudeste","ES"
"NDCBTQ","Sul","PR"
"ZNHINL","Sul","SC"
"POUVJU","Sudeste","RJ"
"PVGBDO","Sudeste","ES"
"VMGRND","Sudeste","ES"
"ZXNEVR","Sudeste","MG"
"KJRONL","Sudeste","RJ"
"WLGHFR","Sul","PR"
"IFOEWT","Sul","RS"
"BKXJZI","Sudeste","ES"
"DLDUWR","Sul","PR"
"GTRNPA","Sul","SC"
"UZCUPF","Sul","SC"
"YPVTIV","Sul","RS"
"FCQWLP","Sul","RS"
"NQUBMT","Sudeste","ES"
"JMYANT","Sudeste","SP"
"FSZTIQ","Sudeste","MG"
"JAZSWH","Sul","SC"
"SAACSH","Sul","SC"
"HNVZGE","Sudeste","SP"
"PWKZPY","Sudeste","ES"
"GPTFAL","Sul","RS"
"YWRUUK","Sul","RS"
"BHDPON","Sul","RS"
"KDQZKT","Sul","SC"
"KYWJTF","Sul","RS"
"GTLPZU","Sudeste","RJ"
"GDOJJY","Sul","RS"
"AFULOU","Sul","SC"
"CUCAKS","Sul","SC"
"RWBKYZ","Sul","RS"
"TZAZEV","Sudeste","SP"
"TWREFU","Sudeste","ES"
"COTQWI","Sudeste","SP"
"WJVXOO","Sudeste","RJ"
"UTBRVS","Sudeste","ES"
"WSBFLB","Sudeste","SP"
"JLIJHI","Sudeste","RJ"
"QSBTRH","Sul","SC"
"PZQASC","Sul","SC"
"HXGGMQ","Sudeste","MG"
"LMCEXM","Sudeste","RJ"
"RSHKJP","Sudeste","SP"
"YCONET","Sudeste","RJ"
"MNDLXJ","Sul","SC"
"YIZTOI","Sul","RS"
"XQYRON","Sul","SC"
"JYECVX","Sul","RS"
"CPLDZL","Sudeste","MG"
"HHZVVU","Sudeste","RJ"
"LDZASA","Sul","PR"
"NAMGMQ","Sul","RS"
"YWNNAY","Sul","RS"
"YMGANT","Sudeste","MG"
"FANIXI","Sul","PR"
"YWEKVL","Sudeste","MG"
"VTQDIA","Sudeste","SP"
"SFTPQU","Sudeste","MG"
"CCLIUA","Sul","SC"
"UUYOYO","Sudeste","MG"
"XDXNXP","Sudeste","RJ"
"MEHSZJ","Sul","PR"
"DQJLQK","Sul","RS"
"NYNBJH","Sul","PR"
"KAKNVH","Sul","PR"
"SHUHBH","Sul","SC"
"MGBTLX","Sul","SC"
"GURIYA","Sudeste","ES"
"GIXUTA","Sul","RS"
"HMQTHU","Sul","SC"
"ISLDRL","Sudeste","RJ"
"BPRYFC","Sudeste","SP"
"LJQYBE","Sul","RS"
"RRMSYZ","Sul","PR"
"KRGUDD","Sudeste","ES"
"UIHOQP","Sudeste","RJ"
"KAMDZT","Sul","PR"
"AIEKBZ","Sul","SC"
"CTINZH","Sudeste","MG"
"PNTAKJ","Sul","PR"
"BCDKJL","Sudeste","MG"
"VEYOZE","Sul","PR"
"KKDMQI","Sudeste","MG"
"MRCQFP","Sudeste","MG"
"XGLMLP","Sudeste","RJ"
"JJCXFC","Sul","RS"
"FPVKEO","Sudeste","SP"
"FWZDRD","Sul","SC"
"PCXRKQ","Sul","PR"
"PJIZBD","Sudeste","ES"
"HGCJWE","Sudeste","RJ"
"VZQCSA","Sul","SC"
"XYTIRX","Sudeste","MG"
"URUVJO","Sudeste","ES"
"KHDYJO","Sudeste","RJ"
"GKTPIE","Sul","SC"
"ITDMKA","Sudeste","MG"
"TZSKAQ","Sudeste","MG"
"EQPQRL","Sul","RS"
"ZBCRUQ","Sul","RS"
"MQCDKH","Sul","PR"
"ZLBZAU","Sul","SC"
"GUNLMD","Sul","RS"
"XMKIPO","Sul","PR"
"FMORGZ","Sul","SC"
"GDOKHB","Sul","PR"
"HWHWNX","Sul","PR"
"DOGMKR","Sul","PR"
"EAYWFG","Sudeste","SP"
"TRKXBR","Sudeste","ES"
"WNEVVO","Sul","SC"
"FLXALH","Sudeste","SP"
"IPFPBJ","Sudeste","SP"
"LBNNIR","Sudeste","SP"
"QTMHSG","Sul","SC"
"TTZLNW","Sul","PR"
"USXISW","Sudeste","MG"
"SISUTJ","Sudeste","ES"
"ENCBSY","Sul","SC"
"KPBXFV","Sudeste","MG"
"CAHHIM","Sul","RS"
"JBPHLC","Sudeste","SP"
"TMUERQ","Sudeste","RJ"
"FIQCOG","Sudeste","SP"
"AJDKRE","Sul","RS"
"YAXAUT","Sul","PR"
"ILBFPO","Sul","RS"
"HNJLKZ","Sudeste","SP"
"YIOMVF","Sul","SC"
"IUYNFU","Sudeste","ES"
"DPNXMV","Sul","RS"
"SXRSDR","Sudeste","ES"
"JYVWPW","Sudeste","MG"
"YHHIGX","Sudeste","SP"
"RPIQCF","Sudeste","SP"
"ZNMZNR","Sudeste","SP"
"XGWWSC","Sudeste","RJ"
"OXIEXQ","Sul","RS"
"NPLVCM","Sul","PR"
"CPVCXL","Sul","SC"
"HQDRRQ","Sul","RS"
"WMBALJ","Sudeste","SP"
"HLEHWD","Sudeste","MG"
"KWQGAZ","Sul","PR"
"EOYTMS","Sul","RS"
"DPAYFL","Sudeste","ES"
"MXLSCY","Sul","RS"
"MDZTLS","Sul","RS"
"UQLAAT","Sul","SC"
"UMUWOF","Sul","SC"
"ZETOKR","Sul","PR"
"NJGNFF","Sul","SC"
"KVINAR","Sudeste","SP"
"RJOLJY","Sudeste","ES"
"AYOUGT","Sudeste","RJ"
"UHIFNG","Sul","RS"
"ZJTOQE","Sul","SC"
"XLIWLW","Sudeste","MG"
"BETXGW","Sudeste","RJ"
"ZEGDLH","Sul","RS"
"XFAKUY","Sul","PR"
"DYENWO","Sul","PR"
"IZHVFL","Sudeste","MG"
"UUZDPM","Sul","PR"
"KBCDOA","Sul","SC"
"WUBIDZ","Sudeste","MG"
"QRSOKI","Sul","RS"
"YHASCS","Sudeste","MG"
"GWAXFQ","Sudeste","ES"
"LMNSSF","Sudeste","SP"
"BPFLZJ","Sudeste","RJ"
"NJHTEQ","Sudeste","ES"
"SVBUMD","Sul","SC"
"RPSZHX","Sudeste","ES"
"ORYXLH","Sul","SC"
"URRYSQ","Sul","RS"
"MABSOP","Sul","SC"
"DQEDDE","Sudeste","MG"
"QJDYXH","Sul","RS"
"DKUSND","Sudeste","RJ"
"ZQKFLO","Sudeste","MG"
"FEYLYV","Sudeste","SP"
"TYERLS","Sul","SC"
"TMMYRK","Sudeste","RJ"
"TCLVHP","Sudeste","MG"
"VRUJVD","Sul","PR"
"QCISGN","Sul","RS"
"MVWHQQ","Sudeste","ES"
"IGVEIO","Sul","SC"
"VVDCJE","Sudeste","SP"
"BSJNAX","Sudeste","SP"
"MHDNCP","Sudeste","MG"
"DMADHC","Sudeste","RJ"
"EMRVLJ","Sul","RS"
"CWPNLJ","Sul","SC"
"SFOOAG","Sul","RS"
"SGMUVG","Sul","PR"
"LBBRIR","Sul","PR"
"JFGGRJ","Sudeste","ES"
"NITFSV","Sudeste","ES"
"ZVUQLA","Sudeste","SP"
"BTFSDQ","Sul","PR"
"FYAYNM","Sudeste","ES"
"MXTHXE","Sul","RS"
"FKFKGD","Sudeste","ES"
"JDOIEU","Sul","SC"
"ZZXKDT","Sul","SC"
"DFQPLK","Sul","SC"
"QUECYT","Sul","PR"
"DHEAJT","Sul","SC"
"QZBFIQ","Sul","SC"
"WNZZQI","Sul","RS"
"OUQBWD","Sudeste","ES"
"EIPKGT","Sudeste","SP"
"HWPWTJ","Sul","PR"
"BXWOVI","Sul","RS"
"BEULVJ","Sudeste","MG"
"DMFORZ","Sul","PR"
"OJJUPL","Sul","SC"
"JSKIHC","Sudeste","ES"
"OFLVKC","Sul","SC"
"ODUZBM","Sudeste","SP"
"UOKOHD","Sudeste","MG"
"CTJXRU","Sul","RS"
"BIEWYV","Sudeste","MG"
"VJOCMA","Sul","PR"
"ZPYCMD","Sul","RS"
"YFFRQB","Sul","SC"
"COKRQF","Sudeste","RJ"
"EWWLWX","Sul","RS"
"GFTFJQ","Sudeste","RJ"
"WDJWZR","Sul","RS"
"IYMFTU","Sudeste","ES"
"UFLBJA","Sul","SC"
"NYVXEM","Sul","SC"
"WFOQXL","Sudeste","RJ"
"XNUDEJ","Sudeste","ES"
"YMESUP","Sudeste","RJ"
"JXIYZW","Sudeste","RJ"
"NMAPJF","Sudeste","MG"
"XWUNTX","Sul","PR"
"MKXSWX","Sudeste","SP"
"WBDAFV","Sudeste","ES"
"GNLYJJ","Sudeste","RJ"
"BVBFKV","Sul","PR"
"JZACIK","Sudeste","MG"
"DPMCVG","Sul","PR"
"OSKZDX","Sudeste","MG"
"OJBNHT","Sudeste","MG"
"NSJDDK","Sul","SC"
"JETBJR","Sudeste","MG"
"GSKLWK","Sudeste","MG"
"JQPMSR","Sul","PR"
"UOFOII","Sudeste","MG"
"KQQSFK","Sul","SC"
"FBZEXD","Sul","SC"
"RRGVLD","Sudeste","ES"
"RTRINR","Sudeste","SP"
"TYIWMF","Sul","PR"
"ZWHBFN","Sul","RS"
"PFNDSM","Sul","PR"
"HASTIE","Sul","PR"
"AITAHD","Sul","SC"
"YYDGCC","Sul","PR"
"OYSLQE","Sul","PR"
"XVCFBS","Sul","SC"
"JMFCSL","Sudeste","ES"
"VMZWCY","Sul","RS"
"POLMZZ","Sul","SC"
"YKGCDP","Sul","SC"
"VQITBF","Sul","SC"
"KRKBCR","Sudeste","MG"
"RMXQSW","Sudeste","ES"
"CYIQQQ","Sudeste","SP"
"DAQTSH","Sul","PR"
"GPYHIW","Sudeste","ES"
"RAZTFM","Sul","RS"
"CWUYDN","Sudeste","ES"
"HHIRTY","Sudeste","ES"
"NLIVJL","Sudeste","SP"
"CYVCKS","Sudeste","SP"
"BVWCSO","Sudeste","MG"
"LXUJFK","Sul","PR"
"NWRCOM","Sul","SC"
"MMJHAK","Sul","RS"
"QEDAFO","Sul","PR"
"DGHOFM","Sul","SC"
"CZESRE","Sul","PR"
"FJVOSV","Sul","SC"
"TEUSHB","Sul","RS"
"SOIJYX","Sul","RS"
"DXPJJW","Sul","PR"
"YXAFEE","Sul","SC"
"NLPFLB","Sul","RS"
"MAUWCO","Sul","SC"
"YYGQID","Sudeste","MG"
"KRESSQ","Sudeste","ES"
"AXOVFR","Sudeste","RJ"
"FYXHEJ","Sul","SC"
"QNRAIZ","Sudeste","MG"
"RBJUTS","Sudeste","ES"
"JQAGSR","Sul","SC"
"AFSHYC","Sudeste","ES"
"DKCDIQ","Sudeste","ES"
"URYTXM","Sul","PR"
"AGLLBB","Sul","PR"
"VRNILQ","Sul","PR"
"LZDINM","Sudeste","MG"
"KWTAKX","Sudeste","RJ"
"FAMBGK","Sudeste","RJ"
"BKJWJJ","Sudeste","SP"
"WJNTUO","Sudeste","ES"
"CZWFDR","Sul","PR"
"OGDEBD","Sudeste","MG"
"WWTQBC","Sul","PR"
"TLYCXU","Sudeste","RJ"
"DNTDFM","Sul","RS"
"HXXNTM","Sudeste","SP"
"LMPEJV","Sul","PR"
"XLKDMN","Sul","PR"
"RTLKXR","Sul","SC"
"BEHJHI","Sudeste","ES"
"GKSOXJ","Sudeste","ES"
"AHCELD","Sul","PR"
"YQECLD","Sudeste","SP"
"FLGQWD","Sudeste","SP"
"KFTFRP","Sul","PR"
"PTADOH","Sudeste","RJ"
"VAJREW","Sudeste","MG"
"GZCVPN","Sudeste","RJ"
"UYTXKM","Sul","SC"
"YXANFJ","Sudeste","SP"
"VGHTMZ","Sul","RS"
"SVBWZJ","Sul","PR"
"SVIDJE","Sul","PR"
"OLRRDH","Sudeste","MG"
"AHJJLX","Sul","RS"
"FHVAXJ","Sudeste","SP"
"TVAGLH","Sul","SC"
"VEYRCP","Sudeste","SP"
"RYJWOZ","Sul","PR"
"XJEGNP","Sudeste","SP"
"EFTLTF","Sudeste","ES"
"VOWBYP","Sul","SC"
"KULKIP","Sudeste","MG"
"WAZROJ","Sul","PR"
"BQRNTY","Sudeste","RJ"
"ORKAXR","Sudeste","ES"
"BWSTXT","Sul","SC"
"TCYVYE","Sudeste","SP"
"CIXJIJ","Sudeste","SP"
"JVOHHB","Sudeste","ES"
"WSQSUV","Sudeste","ES"
"PCTSVT","Sul","RS"
"FDZKHD","Sul","SC"
"NHHBUJ","Sul","PR"
"WJYRGV","Sudeste","MG"
"KFXBWG","Sudeste","ES"
"ZSZDEZ","Sudeste","ES"
"WBRQQE","Sul","SC"
"KCPVNB","Sul","PR"
"BYOIFN","Sul","RS"
"UDWIYZ","Sul","PR"
"DUXZAD","Sul","PR"
"ZMPDQY","Sudeste","SP"
"RSGUOL","Sudeste","ES"
"TVPLIR","Sul","SC"
"OQLTKA","Sul","RS"
"CDYQMV","Sul","PR"
"CHURUU","Sudeste","SP"
"HUFCKC","Sudeste","RJ"
"YBTHQZ","Sudeste","RJ"
"EOQHRN","Sudeste","RJ"
"ORDHMK","Sul","PR"
"OYHQRX","Sul","RS"
"FLJCIO","Sudeste","ES"
"YCCGCF","Sudeste","RJ"
"NALYPK","Sul","SC"
"GZXINQ","Sul","PR"
"AKTZFS","Sul","RS"
"JGNGQI","Sudeste","MG"
"XCOWDA","Sudeste","RJ"
"BFSKXO","Sul","PR"
"GBWKZM","Sudeste","MG"
"JUJQVD","Sul","SC"
"QILETL","Sul","SC"
"CKMSJF","Sul","RS"
"FHLKKX","Sul","SC"
"WEVGFH","Sudeste","SP"
"WGIFZA","Sudeste","ES"
"CZLZHL","Sudeste","MG"
"CIYBFY","Sudeste","SP"
"RFDNCV","Sudeste","ES"
"PTOSGW","Sudeste","SP"
"URJTBP","Sudeste","ES"
"NJJROU","Sudeste","SP"
"KOCHOJ","Sul","SC"
"QGKKEH","Sudeste","RJ"
"PSSBFD","Sudeste","SP"
"ATHKQT","Sul","SC"
"LASVLN","Sul","RS"
"DKFQGB","Sudeste","ES"
"NBPXXJ","Sul","SC"
"YEHXOC","Sudeste","ES"
"TECSQI","Sul","SC"
"WPVXKI","Sudeste","SP"
"RTOGLW","Sul","RS"
"NLFBLV","Sudeste","MG"
"OKIMCW","Sudeste","ES"
"SDLVTD","Sudeste","RJ"
"VKZQKM","Sul","SC"
"YHYNZJ","Sudeste","MG"
"XLHLXF","Sul","SC"
"QDZINN","Sul","PR"
"CSMZXB","Sul","RS"
"SQSPNF","Sul","SC"
"ZQADVX","Sul","RS"
"ONASRD","Sudeste","ES"
"XDXIQS","Sudeste","SP"
"VCLJQQ","Sudeste","MG"
"PBEZAI","Sudeste","MG"
"NPQBVE","Sul","SC"
"DEJRGM","Sudeste","RJ"
"LLTYFF","Sul","SC"
"HFEJEY","Sudeste","SP"
"HOEUAG","Sudeste","RJ"
"EHNVAX","Sudeste","SP"
"PNPWCZ","Sudeste","ES"
"DQCNYF","Sul","RS"
"STYDLX","Sudeste","RJ"
"UHSRNJ","Sul","PR"
"YGHVMT","Sul","RS"
"DZEIKG","Sul","PR"
"JWBAAZ","Sul","RS"
"XMPURF","Sudeste","MG"
"PJPFYD","Sul","SC"
"NGRREC","Sul","SC"
"DKFQSR","Sul","PR"
"BNQHVI","Sul","SC"
"WUJYGG","Sul","PR"
"WUTQPD","Sudeste","ES"
"REJBZD","Sudeste","RJ"
"YLOWDZ","Sudeste","MG"
"FUTYBD","Sul","SC"
"HCSBNI","Sul","PR"
"VJKNVB","Sudeste","RJ"
"QPPPIH","Sudeste","ES"
"XAXHGK","Sul","PR"
"ISGPNP","Sudeste","RJ"
"DTCPCN","Sudeste","MG"
"ZBNGHS","Sul","PR"
"PKCRUM","Sudeste","RJ"
"BVEQPK","Sudeste","ES"
"SNASWI","Sul","PR"
"XBNGZV","Sul","RS"
"QAOYFJ","Sudeste","MG"
"XMJRAD","Sul","RS"
"FLLKKF","Sudeste","SP"
"MVAPLZ","Sudeste","MG"
"RFONKX","Sudeste","ES"
"IYUYQF","Sul","PR"
"FANLLT","Sul","RS"
"TMDTRU","Sul","RS"
"FVWUTQ","Sul","PR"
"PHBUQK","Sudeste","SP"
"OTXRPM","Sudeste","ES"
"OWXTOQ","Sudeste","RJ"
"DHEHKI","Sul","SC"
"TKMNNX","Sul","RS"
"LMAXEK","Sudeste","ES"
"KVMKDS","Sul","RS"
"SGLYMC","Sudeste","ES"
"QKEARV","Sudeste","MG"
"DWIANZ","Sul","RS"
"QKTRBD","Sudeste","RJ"
"SVPGNL","Sul","RS"
"KUEGBK","Sul","SC"
"VFCPCO","Sul","RS"
"EIHURX","Sul","RS"
"GTDYUY","Sudeste","SP"
"XCSKLN","Sul","PR"
"EQMBJO","Sul","SC"
"KZHWFP","Sudeste","ES"
"DHFYKT","Sudeste","RJ"
"SYINTN","Sul","SC"
"VTMNUE","Sul","SC"
"ZZDKQW","Sul","SC"
"WKHIER","Sudeste","ES"
"NQVVLP","Sul","SC"
"NRGIJK","Sudeste","SP"
"WPOPTB","Sul","SC"
"GFWAGL","Sudeste","SP"
"XJMDOD","Sul","PR"
"XKTKGB","Sudeste","RJ"
"KCNFKN","Sul","PR"
"SLWHUB","Sudeste","MG"
"ZVNVGX","Sudeste","MG"
"DXXGTK","Sul","SC"
"CITEDU","Sudeste","ES"
"ELPQRS","Sudeste","ES"
"PPFMHO","Sudeste","ES"
"XVNGOU","Sudeste","ES"
"QNJTZE","Sudeste","MG"
"DOCTND","Sul","PR"
"NJWOUE","Sul","SC"
"OMQQBX","Sul","RS"
"WSTANE","Sudeste","MG"
"IZHUFA","Sudeste","SP"
"KPCSMP","Sudeste","RJ"
"UMOKBN","Sul","PR"
"HZLLAF","Sul","SC"
"TELACQ","Sul","RS"
"HMJTHW","Sul","SC"
"CTKPWQ","Sudeste","MG"
"IADYRV","Sudeste","ES"
"MLVRAV","Sul","SC"
"GZLNDL","Sul","SC"
"AAJOVE","Sul","SC"
"HYIZSK","Sudeste","SP"
"HOMXNQ","Sudeste","RJ"
"HPOIFL","Sudeste","MG"
"QERGTR","Sudeste","MG"
"XWKATA","Sudeste","MG"
"VMJSXT","Sudeste","SP"
"VDNYSL","Sul","RS"
"ZWXGSM","Sul","PR"
"NFYFVC","Sul","SC"
"VBTQKV","Sudeste","RJ"
"THSAET","Sul","RS"
"LEKOIM","Sudeste","RJ"
"CYEBUS","Sudeste","RJ"
"MZGFVP","Sudeste","ES"
"WGJWVC","Sudeste","SP"
"KDOEZR","Sul","PR"
"JWANSN","Sul","RS"
"FKVLZS","Sul","PR"
"HTBWJR","Sul","RS"
"MJLXGG","Sudeste","RJ"
"YTCZNX","Sudeste","ES"
"JDWYNM","Sudeste","SP"
"JDYMWF","Sudeste","ES"
"GGVFMF","Sul","SC"
"RQUUNP","Sul","SC"
"VNHFZI","Sudeste","MG"
"RTFRMZ","Sul","PR"
"IKHUXN","Sul","RS"
"IPOEDK","Sul","SC"
