"OrderID","DeviceName","DeviceType"
"SPEKPX","Android Phone","Android"
"JPNKVJ","Android Phone","Android"
"FBTRDW","Android Phone","Android"
"TZPPTB","Android Phone","Android"
"EFXRAP","Android Phone","Android"
"QYAGUG","iPhone","iPhone"
"YSODOO","iPhone","iPhone"
"VUEWDF","Android Phone","Android"
"DZAXNE","iPhone","iPhone"
"UDXERZ","Android Phone","Android"
"BCIKPD","iPhone","iPhone"
"JWMVEN","Android Phone","Android"
"PCYTUY","iPhone","iPhone"
"QRQNAD","Android Phone","Android"
"NOVEHA","Android Phone","Android"
"CGIVAW","iPhone","iPhone"
"QLTZOL","iPhone","iPhone"
"RGSHGK","Android Phone","Android"
"EAYIQA","Android Phone","Android"
"PGOZOV","Android Phone","Android"
"VHYRYM","iPhone","iPhone"
"MSJMUZ","Android Phone","Android"
"JWADDD","iPhone","iPhone"
"ZMWWAB","Android Phone","Android"
"HRFCMR","Android Phone","Android"
"NNFOOA","iPhone","iPhone"
"HGGDHM","iPhone","iPhone"
"LYHWWH","iPhone","iPhone"
"KYYOFI","Android Phone","Android"
"FGDJDQ","iPhone","iPhone"
"LRTUKJ","Android Phone","Android"
"RAJJRK","iPhone","iPhone"
"VVEBUF","Android Phone","Android"
"MDNATC","iPhone","iPhone"
"LJVTMJ","iPhone","iPhone"
"NQFVJU","iPhone","iPhone"
"AXAQBW","iPhone","iPhone"
"DVSWLU","iPhone","iPhone"
"BNEKLS","iPhone","iPhone"
"PPOCFK","iPhone","iPhone"
"HSSBKE","Android Phone","Android"
"VXVSLM","iPhone","iPhone"
"WNECXG","Android Phone","Android"
"BUTYQS","Android Phone","Android"
"QKNNJX","iPhone","iPhone"
"HHXABC","iPhone","iPhone"
"CJLBRM","Android Phone","Android"
"AYTYTX","iPhone","iPhone"
"WGQYZO","Android Phone","Android"
"TYIZFG","Android Phone","Android"
"GOMTKN","iPhone","iPhone"
"NPBWEM","Android Phone","Android"
"RJJQBX","iPhone","iPhone"
"AKQTQO","Android Phone","Android"
"JIMKYA","Android Phone","Android"
"NZUGLG","iPhone","iPhone"
"ABADWQ","iPhone","iPhone"
"DGPLVS","iPhone","iPhone"
"CCSMDI","iPhone","iPhone"
"BQQVRP","iPhone","iPhone"
"BQDTAX","iPhone","iPhone"
"GZHTMG","iPhone","iPhone"
"BSFCUL","iPhone","iPhone"
"LIOARC","Android Phone","Android"
"TXFPII","Android Phone","Android"
"WTMTEU","Android Phone","Android"
"RAONCO","Android Phone","Android"
"UMDPQQ","Android Phone","Android"
"JHRWPX","Android Phone","Android"
"MJYJFF","iPhone","iPhone"
"MQMKNY","Android Phone","Android"
"PUSAZW","iPhone","iPhone"
"FTRIBK","Android Phone","Android"
"LCHRJW","Android Phone","Android"
"YXJWLR","iPhone","iPhone"
"HMCNUD","Android Phone","Android"
"XTXQFZ","Android Phone","Android"
"HZNDKO","iPhone","iPhone"
"SLFURH","iPhone","iPhone"
"VCVBNR","iPhone","iPhone"
"AASPJO","iPhone","iPhone"
"QYICCV","Android Phone","Android"
"DVZERK","iPhone","iPhone"
"IMSUMG","iPhone","iPhone"
"LNCADG","Android Phone","Android"
"ECSHFK","Android Phone","Android"
"LDEGYR","iPhone","iPhone"
"SGUJGZ","iPhone","iPhone"
"FITXIF","iPhone","iPhone"
"NXSVZM","Android Phone","Android"
"RNBGWR","iPhone","iPhone"
"LWPOJZ","Android Phone","Android"
"VRNIQY","iPhone","iPhone"
"WSSLND","Android Phone","Android"
"EPILIT","Android Phone","Android"
"HFVTSW","Android Phone","Android"
"JGQKXD","iPhone","iPhone"
"VFZVWH","iPhone","iPhone"
"LYQRWA","Android Phone","Android"
"SRXBIR","Android Phone","Android"
"RMMNXF","iPhone","iPhone"
"VOAKDF","iPhone","iPhone"
"TAMGCP","iPhone","iPhone"
"AVLOPF","iPhone","iPhone"
"ZFZKOV","Android Phone","Android"
"LPDHNB","Android Phone","Android"
"IIAAMN","iPhone","iPhone"
"VRZTYU","Android Phone","Android"
"WTGMLT","iPhone","iPhone"
"MJAFBA","iPhone","iPhone"
"MRWNMG","iPhone","iPhone"
"ETONCY","Android Phone","Android"
"HHNBAG","Android Phone","Android"
"NNKVNG","iPhone","iPhone"
"BTUODS","iPhone","iPhone"
"PVQCYL","iPhone","iPhone"
"TDCPXK","iPhone","iPhone"
"IUNVRJ","Android Phone","Android"
"WUUPXV","iPhone","iPhone"
"AQJARM","Android Phone","Android"
"RFPBJA","iPhone","iPhone"
"WMRXHL","iPhone","iPhone"
"KWJSED","Android Phone","Android"
"UPBHNN","iPhone","iPhone"
"LQWBXR","Android Phone","Android"
"HYWQNO","iPhone","iPhone"
"HNZETP","iPhone","iPhone"
"UJKJWR","Android Phone","Android"
"HYWVGQ","iPhone","iPhone"
"WNOCDE","Android Phone","Android"
"NSVGCC","Android Phone","Android"
"IDTOXT","iPhone","iPhone"
"BNHWZE","iPhone","iPhone"
"QDIMAS","Android Phone","Android"
"NYLGDX","Android Phone","Android"
"BHNVYM","Android Phone","Android"
"PDVPSX","Android Phone","Android"
"GVVQBH","Android Phone","Android"
"GRZTOF","iPhone","iPhone"
"ERWPCU","Android Phone","Android"
"UZCAIT","Android Phone","Android"
"DTNSTL","Android Phone","Android"
"MAUMQM","Android Phone","Android"
"JHIWAL","Android Phone","Android"
"NQGGWJ","Android Phone","Android"
"SMRGTW","iPhone","iPhone"
"OJAUZI","iPhone","iPhone"
"GPOAYQ","Android Phone","Android"
"DTPKMC","iPhone","iPhone"
"SGRAIM","iPhone","iPhone"
"FJFYVR","iPhone","iPhone"
"LYKBFT","Android Phone","Android"
"DBYNAN","Android Phone","Android"
"KNZYHQ","iPhone","iPhone"
"UEDUQR","iPhone","iPhone"
"VLVNOA","Android Phone","Android"
"WBNMXL","iPhone","iPhone"
"KJCAYC","Android Phone","Android"
"LBCUWR","Android Phone","Android"
"WBTPYW","Android Phone","Android"
"JZXCQG","iPhone","iPhone"
"DKVWYS","iPhone","iPhone"
"KGKVCG","iPhone","iPhone"
"WEBENO","iPhone","iPhone"
"PRQFGL","Android Phone","Android"
"SPJRAP","Android Phone","Android"
"QMMPJR","iPhone","iPhone"
"PRAQPX","Android Phone","Android"
"LBKWLM","iPhone","iPhone"
"RHVUQI","iPhone","iPhone"
"LWUNUK","Android Phone","Android"
"DWOYJV","Android Phone","Android"
"GEWMCO","Android Phone","Android"
"XETQFQ","Android Phone","Android"
"GHBXBT","Android Phone","Android"
"HGOXKJ","iPhone","iPhone"
"ABDRTF","iPhone","iPhone"
"KRCWFC","Android Phone","Android"
"PDUOES","Android Phone","Android"
"HQDQNX","Android Phone","Android"
"LPFJDG","iPhone","iPhone"
"EVSIST","Android Phone","Android"
"YKQHCU","Android Phone","Android"
"FMRCGL","Android Phone","Android"
"TAFENO","iPhone","iPhone"
"RSRELR","Android Phone","Android"
"PSPPQD","Android Phone","Android"
"ZHXLRF","iPhone","iPhone"
"XSGDPA","Android Phone","Android"
"GLUMLN","iPhone","iPhone"
"HLMPQT","Android Phone","Android"
"MQJPFJ","iPhone","iPhone"
"KZMEPR","iPhone","iPhone"
"WMNPMZ","Android Phone","Android"
"TUFJQL","Android Phone","Android"
"NSWZRD","iPhone","iPhone"
"SPLNMI","iPhone","iPhone"
"WCZEPS","iPhone","iPhone"
"NEZRME","Android Phone","Android"
"CEQTDN","iPhone","iPhone"
"CWSKID","Android Phone","Android"
"RLHTVS","iPhone","iPhone"
"STGLUH","Android Phone","Android"
"HDEGRB","iPhone","iPhone"
"HRWIDL","iPhone","iPhone"
"OKRHHB","Android Phone","Android"
"WZCCYZ","Android Phone","Android"
"SNZKVL","Android Phone","Android"
"UFVBGY","iPhone","iPhone"
"GNKIHE","Android Phone","Android"
"CXJTLU","iPhone","iPhone"
"OPHHXH","iPhone","iPhone"
"KHYZVU","Android Phone","Android"
"CRFILV","Android Phone","Android"
"HKBEPK","Android Phone","Android"
"OWCKYP","iPhone","iPhone"
"RURWCT","iPhone","iPhone"
"RUWKPV","iPhone","iPhone"
"OMRMJE","iPhone","iPhone"
"CKOVTQ","iPhone","iPhone"
"VPFQQD","Android Phone","Android"
"PVQKLF","Android Phone","Android"
"JYIEIF","Android Phone","Android"
"DHNZQL","Android Phone","Android"
"RWAFTS","Android Phone","Android"
"XUKWTZ","iPhone","iPhone"
"MQOVZG","iPhone","iPhone"
"PUVFFU","Android Phone","Android"
"KCLLRK","iPhone","iPhone"
"YNWCQD","Android Phone","Android"
"GQPYHO","iPhone","iPhone"
"CIHDZF","Android Phone","Android"
"IQLKWJ","iPhone","iPhone"
"VQGAZB","iPhone","iPhone"
"RRBFIZ","iPhone","iPhone"
"HUWQJC","iPhone","iPhone"
"KNHXHQ","Android Phone","Android"
"GQSMRW","iPhone","iPhone"
"FHVLQA","Android Phone","Android"
"PRVDSN","Android Phone","Android"
"MDNAKD","Android Phone","Android"
"PEJIDL","Android Phone","Android"
"YHXCBE","Android Phone","Android"
"KGTXGZ","iPhone","iPhone"
"IWSAID","iPhone","iPhone"
"ZCMLVK","iPhone","iPhone"
"FLNRXY","iPhone","iPhone"
"QBWBWV","iPhone","iPhone"
"SNJYVJ","iPhone","iPhone"
"QTUXXO","Android Phone","Android"
"GEORYF","iPhone","iPhone"
"BEPPYV","iPhone","iPhone"
"TQELVJ","Android Phone","Android"
"QSAJPU","iPhone","iPhone"
"ZBROIL","Android Phone","Android"
"ALSTSD","Android Phone","Android"
"NVBPRC","iPhone","iPhone"
"MBBGCA","iPhone","iPhone"
"XWEOGU","iPhone","iPhone"
"VVNROY","iPhone","iPhone"
"MDONVV","iPhone","iPhone"
"KNEQQZ","iPhone","iPhone"
"EGXKZS","Android Phone","Android"
"OMWNPL","Android Phone","Android"
"DPUUUC","iPhone","iPhone"
"AALIYF","Android Phone","Android"
"NXOPZV","iPhone","iPhone"
"LTLXUP","Android Phone","Android"
"DXBZLY","iPhone","iPhone"
"KLYWWJ","iPhone","iPhone"
"THYERL","iPhone","iPhone"
"MQDJLJ","Android Phone","Android"
"MSLKLT","Android Phone","Android"
"UVFEKF","Android Phone","Android"
"VDBNCZ","Android Phone","Android"
"YBLJPR","Android Phone","Android"
"VCOEIK","Android Phone","Android"
"VHYCOK","Android Phone","Android"
"LQMSLK","iPhone","iPhone"
"PAWACF","Android Phone","Android"
"ABVOKN","iPhone","iPhone"
"KTXUGA","Android Phone","Android"
"RORSHZ","iPhone","iPhone"
"EPXRMB","iPhone","iPhone"
"OFTFHJ","Android Phone","Android"
"GYGXYY","iPhone","iPhone"
"PALTJC","Android Phone","Android"
"BUPZMJ","iPhone","iPhone"
"NDGWTM","Android Phone","Android"
"JMSFVO","iPhone","iPhone"
"FSMNDR","Android Phone","Android"
"KECQAL","Android Phone","Android"
"DGNAXO","Android Phone","Android"
"JNMOWS","iPhone","iPhone"
"MSNUYG","iPhone","iPhone"
"YDNYTE","iPhone","iPhone"
"DEUYUC","Android Phone","Android"
"KIYDEP","Android Phone","Android"
"FGQHUB","iPhone","iPhone"
"GUEYUG","Android Phone","Android"
"IMEMWT","iPhone","iPhone"
"GWGVDY","Android Phone","Android"
"VYLIWX","Android Phone","Android"
"CAHMAZ","Android Phone","Android"
"QCJHFF","iPhone","iPhone"
"ZSXUAM","iPhone","iPhone"
"RXRQOB","iPhone","iPhone"
"SEJQNH","Android Phone","Android"
"BOQINR","iPhone","iPhone"
"SUBZFH","iPhone","iPhone"
"KQGVXN","Android Phone","Android"
"PTEYWO","iPhone","iPhone"
"ZDCGYE","iPhone","iPhone"
"ERBDDZ","Android Phone","Android"
"LZTPSR","Android Phone","Android"
"ACLIUB","iPhone","iPhone"
"CCYXIC","iPhone","iPhone"
"UCKAQQ","iPhone","iPhone"
"FSKDWW","Android Phone","Android"
"FCFHVM","iPhone","iPhone"
"OKBORV","Android Phone","Android"
"NNOKHQ","Android Phone","Android"
"AICPNU","Android Phone","Android"
"DFYIAW","iPhone","iPhone"
"AFIEMD","iPhone","iPhone"
"QVJXVG","Android Phone","Android"
"ONYRXC","Android Phone","Android"
"IFWHAD","iPhone","iPhone"
"BHUCSO","Android Phone","Android"
"RVHFQA","iPhone","iPhone"
"VZWIXU","iPhone","iPhone"
"RKDNLB","Android Phone","Android"
"ZBCJZY","Android Phone","Android"
"LVJTYJ","iPhone","iPhone"
"VEUKLF","Android Phone","Android"
"URBJIN","Android Phone","Android"
"QSXMFS","iPhone","iPhone"
"RBRIAJ","iPhone","iPhone"
"ULUSNI","Android Phone","Android"
"COMYIT","iPhone","iPhone"
"SCCBRE","iPhone","iPhone"
"NCLFQB","Android Phone","Android"
"XSMIEM","iPhone","iPhone"
"CEJOOB","Android Phone","Android"
"FLXRNB","iPhone","iPhone"
"PUYXEF","iPhone","iPhone"
"UWBNDJ","Android Phone","Android"
"PMZIZT","iPhone","iPhone"
"FINTRF","iPhone","iPhone"
"GNGVEI","iPhone","iPhone"
"KRCUOG","iPhone","iPhone"
"YHSCKC","Android Phone","Android"
"EYQRTN","Android Phone","Android"
"LIKFNW","Android Phone","Android"
"WTTPRF","iPhone","iPhone"
"RHABHE","Android Phone","Android"
"QZHDLK","iPhone","iPhone"
"ZPADAY","Android Phone","Android"
"WAKKLU","iPhone","iPhone"
"RQGUJL","iPhone","iPhone"
"NNJAUB","iPhone","iPhone"
"RVOBMP","Android Phone","Android"
"HMJRBQ","Android Phone","Android"
"KXCAVQ","iPhone","iPhone"
"DKWZYC","iPhone","iPhone"
"LUBYNA","Android Phone","Android"
"YBMFZY","iPhone","iPhone"
"DRBBAK","Android Phone","Android"
"RRJUZQ","Android Phone","Android"
"BYSMMV","iPhone","iPhone"
"YJOMCY","Android Phone","Android"
"NGCAOG","iPhone","iPhone"
"FRFYHE","Android Phone","Android"
"ZDFZMG","Android Phone","Android"
"ULVLKI","Android Phone","Android"
"EBVSLP","Android Phone","Android"
"BMWJTF","Android Phone","Android"
"GTRSMG","iPhone","iPhone"
"SXQFGJ","Android Phone","Android"
"PAEPZL","Android Phone","Android"
"IWCAHY","Android Phone","Android"
"CGKUZM","iPhone","iPhone"
"XAEOPI","iPhone","iPhone"
"TYRXTP","Android Phone","Android"
"LFJZRT","iPhone","iPhone"
"UHSMGJ","Android Phone","Android"
"UIBCPX","iPhone","iPhone"
"COJMVQ","Android Phone","Android"
"RMQBZC","iPhone","iPhone"
"USPJMQ","iPhone","iPhone"
"MKWIPD","iPhone","iPhone"
"XXUZBW","iPhone","iPhone"
"ZTYTNY","Android Phone","Android"
"JXXAKD","iPhone","iPhone"
"JYAVWF","iPhone","iPhone"
"BIZPYK","iPhone","iPhone"
"FMAPAP","iPhone","iPhone"
"WEGFEY","Android Phone","Android"
"FDJSJS","iPhone","iPhone"
"KGVUQE","iPhone","iPhone"
"LBPZXU","Android Phone","Android"
"LPFPGF","iPhone","iPhone"
"VBRAIJ","Android Phone","Android"
"VFZDDT","Android Phone","Android"
"BUUJZT","Android Phone","Android"
"RUWZXJ","Android Phone","Android"
"PHMIBH","iPhone","iPhone"
"PZOMND","Android Phone","Android"
"EXUYTP","Android Phone","Android"
"LLXMTF","iPhone","iPhone"
"NQDNMQ","Android Phone","Android"
"KQQNFN","iPhone","iPhone"
"CQQRPO","iPhone","iPhone"
"LKKMXP","iPhone","iPhone"
"XXHOJZ","Android Phone","Android"
"DQHKAR","iPhone","iPhone"
"BVRHAY","Android Phone","Android"
"FCUOHN","Android Phone","Android"
"VRXPCY","Android Phone","Android"
"TUJFYW","Android Phone","Android"
"UEGVBF","Android Phone","Android"
"TJPYGV","Android Phone","Android"
"MNHFGC","Android Phone","Android"
"XOJNGJ","Android Phone","Android"
"CIUAEM","iPhone","iPhone"
"YQVBYA","iPhone","iPhone"
"BZNUAN","iPhone","iPhone"
"AGOOOT","Android Phone","Android"
"VAAXMT","iPhone","iPhone"
"NLXXSC","Android Phone","Android"
"NCMUMQ","Android Phone","Android"
"CJDNNW","Android Phone","Android"
"XKOZUR","Android Phone","Android"
"KREWBQ","Android Phone","Android"
"UILLPT","Android Phone","Android"
"UYMWEV","iPhone","iPhone"
"SAXTSL","Android Phone","Android"
"PWXINT","iPhone","iPhone"
"ESSDWM","iPhone","iPhone"
"CBAKBS","iPhone","iPhone"
"FCPUNY","Android Phone","Android"
"VOPLAC","iPhone","iPhone"
"DJUWVY","iPhone","iPhone"
"TQCBWU","iPhone","iPhone"
"GAKEAW","Android Phone","Android"
"OHFWOI","Android Phone","Android"
"VLVFOX","iPhone","iPhone"
"KTDKOB","iPhone","iPhone"
"JLZETM","iPhone","iPhone"
"HFSSZY","iPhone","iPhone"
"CJKGZH","iPhone","iPhone"
"HIVIXI","iPhone","iPhone"
"ZBETJF","iPhone","iPhone"
"DJRUJS","Android Phone","Android"
"LTOOOE","iPhone","iPhone"
"JWRUAZ","Android Phone","Android"
"EISVPR","Android Phone","Android"
"XJYWND","iPhone","iPhone"
"RGSBGT","Android Phone","Android"
"DHFVCP","iPhone","iPhone"
"MBRHFB","iPhone","iPhone"
"OKUYZP","Android Phone","Android"
"FKTGCF","Android Phone","Android"
"BPJFIZ","Android Phone","Android"
"AQGUZN","Android Phone","Android"
"XMHGZC","iPhone","iPhone"
"RRUQQN","Android Phone","Android"
"POAUIJ","Android Phone","Android"
"IBCYNZ","iPhone","iPhone"
"FXGBXE","iPhone","iPhone"
"UVTWGB","Android Phone","Android"
"PEJBPT","iPhone","iPhone"
"WNXTSB","iPhone","iPhone"
"GYTQVS","iPhone","iPhone"
"FEMREB","iPhone","iPhone"
"XRPQRW","Android Phone","Android"
"KGENLF","Android Phone","Android"
"WZCEJT","Android Phone","Android"
"TONULO","iPhone","iPhone"
"FAIIJQ","iPhone","iPhone"
"LGASQN","iPhone","iPhone"
"CILDZM","iPhone","iPhone"
"AQWACF","iPhone","iPhone"
"QCLNFS","Android Phone","Android"
"CYEFDP","iPhone","iPhone"
"XNGDGE","iPhone","iPhone"
"CUSRFD","iPhone","iPhone"
"ROQPZE","iPhone","iPhone"
"EWAZFY","iPhone","iPhone"
"CLMPFD","Android Phone","Android"
"OZJDTQ","iPhone","iPhone"
"WXNVQL","iPhone","iPhone"
"MZAOKN","iPhone","iPhone"
"XHFDAR","iPhone","iPhone"
"PEGRYR","iPhone","iPhone"
"SQNCQL","Android Phone","Android"
"FFUGHV","Android Phone","Android"
"UBUNLU","iPhone","iPhone"
"UBZGCW","Android Phone","Android"
"ZLZZHC","iPhone","iPhone"
"MATXOJ","iPhone","iPhone"
"QJNKKV","Android Phone","Android"
"OADAML","Android Phone","Android"
"EYJQMO","Android Phone","Android"
"ASICRY","Android Phone","Android"
"LJIZSD","iPhone","iPhone"
"NKJDAC","Android Phone","Android"
"QGNBXL","Android Phone","Android"
"ICRAPM","iPhone","iPhone"
"NVFGCS","iPhone","iPhone"
"JDWOUR","Android Phone","Android"
"VATNVV","Android Phone","Android"
"GCLLKF","iPhone","iPhone"
"JRPHVA","Android Phone","Android"
"XGIDWP","Android Phone","Android"
"ISZZHV","iPhone","iPhone"
"HGOMEC","Android Phone","Android"
"JYRCHC","iPhone","iPhone"
"DYQZLI","Android Phone","Android"
"DECCOT","Android Phone","Android"
"QLJEHS","Android Phone","Android"
"QSZBFD","Android Phone","Android"
"SJOGHE","iPhone","iPhone"
"WCNEJO","iPhone","iPhone"
"NWTBSW","Android Phone","Android"
"ZBQVHF","iPhone","iPhone"
"MNABXS","Android Phone","Android"
"MJVPXA","iPhone","iPhone"
"NKDCIC","Android Phone","Android"
"CUQESO","Android Phone","Android"
"VRUDSU","iPhone","iPhone"
"MVMHQP","iPhone","iPhone"
"JTKVUN","Android Phone","Android"
"DRRHVK","iPhone","iPhone"
"TZJDWM","Android Phone","Android"
"QNTDXP","Android Phone","Android"
"MRWGPQ","iPhone","iPhone"
"ESUCGE","Android Phone","Android"
"JVJHSK","Android Phone","Android"
"EBYMXX","Android Phone","Android"
"LISQHI","iPhone","iPhone"
"UVAAVR","Android Phone","Android"
"GYNSPZ","iPhone","iPhone"
"BNUJCS","iPhone","iPhone"
"SROMWK","iPhone","iPhone"
"PVESXG","Android Phone","Android"
"LUOTLB","iPhone","iPhone"
"JJTKRR","Android Phone","Android"
"EHFSBB","iPhone","iPhone"
"RDSIBC","Android Phone","Android"
"ZDJKNU","Android Phone","Android"
"UPMAFP","Android Phone","Android"
"QKPYOA","Android Phone","Android"
"MINBEX","iPhone","iPhone"
"BUXWXC","iPhone","iPhone"
"AXTWXW","iPhone","iPhone"
"JNTGDX","Android Phone","Android"
"KNMDCD","iPhone","iPhone"
"ANORMD","Android Phone","Android"
"WREHLX","iPhone","iPhone"
"RRGOKL","iPhone","iPhone"
"VCBVER","Android Phone","Android"
"OWGYUC","Android Phone","Android"
"AKWOBI","iPhone","iPhone"
"VEWOFL","iPhone","iPhone"
"RSNVWJ","Android Phone","Android"
"FJEOJI","iPhone","iPhone"
"CTYRBI","Android Phone","Android"
"SAYEMF","iPhone","iPhone"
"QEDNBA","iPhone","iPhone"
"HHJFTZ","iPhone","iPhone"
"KNKGDE","iPhone","iPhone"
"BYQOLX","Android Phone","Android"
"QBEZZD","Android Phone","Android"
"QSPCFB","iPhone","iPhone"
"POWBLN","Android Phone","Android"
"HYUUQU","iPhone","iPhone"
"MTMRCI","iPhone","iPhone"
"IUOXUR","Android Phone","Android"
"JAUMJV","iPhone","iPhone"
"DPDYXG","Android Phone","Android"
"YYRJJK","iPhone","iPhone"
"TYDQSX","Android Phone","Android"
"NPPTBW","Android Phone","Android"
"LHJTCT","Android Phone","Android"
"BYIMHQ","Android Phone","Android"
"XFYBJB","iPhone","iPhone"
"NDFWND","Android Phone","Android"
"XMXNRW","Android Phone","Android"
"KFBJYB","iPhone","iPhone"
"HHLXZH","iPhone","iPhone"
"BRTSIJ","Android Phone","Android"
"IFHCGH","Android Phone","Android"
"AMHSZK","iPhone","iPhone"
"CFGLYF","Android Phone","Android"
"VLECIF","Android Phone","Android"
"HEIVPX","Android Phone","Android"
"RBHXBT","iPhone","iPhone"
"PITHDJ","iPhone","iPhone"
"LGMJVF","iPhone","iPhone"
"QZQJHX","Android Phone","Android"
"MQGTDB","iPhone","iPhone"
"TAOHSA","iPhone","iPhone"
"ELUSVW","iPhone","iPhone"
"ENDEJT","iPhone","iPhone"
"EAKSTZ","Android Phone","Android"
"ULNPXF","Android Phone","Android"
"BSYFKJ","iPhone","iPhone"
"LWWBVT","Android Phone","Android"
"BDJVRN","Android Phone","Android"
"NDZGBC","iPhone","iPhone"
"ONQCIA","Android Phone","Android"
"IOZXNQ","Android Phone","Android"
"AUBXVO","Android Phone","Android"
"AQYRDR","Android Phone","Android"
"WNRHKQ","Android Phone","Android"
"HALDDS","Android Phone","Android"
"CMABEH","Android Phone","Android"
"KCMXWZ","Android Phone","Android"
"QTUZSU","iPhone","iPhone"
"UKIUSD","iPhone","iPhone"
"IIIAAG","iPhone","iPhone"
"DNYXLH","iPhone","iPhone"
"ESOOKE","Android Phone","Android"
"EGRRUI","Android Phone","Android"
"UXHUEO","Android Phone","Android"
"AVSUPO","iPhone","iPhone"
"ZYUVTL","iPhone","iPhone"
"FQYBGF","Android Phone","Android"
"GSZEYC","Android Phone","Android"
"WOLJBN","iPhone","iPhone"
"KVWAGQ","Android Phone","Android"
"HAMWTH","iPhone","iPhone"
"VPFGRC","iPhone","iPhone"
"VMJVCC","Android Phone","Android"
"ZITNOP","iPhone","iPhone"
"BUEWUN","iPhone","iPhone"
"UKAUWP","iPhone","iPhone"
"HHEMXO","iPhone","iPhone"
"HIHUTX","iPhone","iPhone"
"AFCDRR","iPhone","iPhone"
"MHPMGA","iPhone","iPhone"
"RUIDLJ","Android Phone","Android"
"PTVVRX","Android Phone","Android"
"GBTGPO","Android Phone","Android"
"SHYPSP","iPhone","iPhone"
"YYXBPQ","iPhone","iPhone"
"OZJRVG","iPhone","iPhone"
"TFASXM","Android Phone","Android"
"LRLUBC","Android Phone","Android"
"DEXHNU","Android Phone","Android"
"ZVCKVT","Android Phone","Android"
"ZTDGUX","iPhone","iPhone"
"GCDQXH","iPhone","iPhone"
"CUDTZX","Android Phone","Android"
"FMQGFW","Android Phone","Android"
"PLDHGF","Android Phone","Android"
"CXXBPC","iPhone","iPhone"
"GLGHUN","Android Phone","Android"
"QFDRRT","iPhone","iPhone"
"QZFBTQ","iPhone","iPhone"
"KBZHKE","iPhone","iPhone"
"YEDSWW","iPhone","iPhone"
"VREKGB","iPhone","iPhone"
"QPXDWI","Android Phone","Android"
"SBVTQO","Android Phone","Android"
"JEYQXR","iPhone","iPhone"
"EUIDAV","iPhone","iPhone"
"QJAVNQ","iPhone","iPhone"
"LUTEHD","iPhone","iPhone"
"MZCFFG","Android Phone","Android"
"RPIQAP","Android Phone","Android"
"CPAXDK","iPhone","iPhone"
"DQIRCH","iPhone","iPhone"
"AIRPLI","iPhone","iPhone"
"HQFJGA","iPhone","iPhone"
"YKUYCS","Android Phone","Android"
"UROXLR","Android Phone","Android"
"MYRMUM","Android Phone","Android"
"JWFPEM","iPhone","iPhone"
"JGDQNX","Android Phone","Android"
"KQTNVM","iPhone","iPhone"
"HUNHHV","Android Phone","Android"
"BZDRQQ","iPhone","iPhone"
"UYYWGZ","Android Phone","Android"
"UWYTSB","Android Phone","Android"
"QARLKT","iPhone","iPhone"
"TOPRDB","iPhone","iPhone"
"LJZEWF","Android Phone","Android"
"LJZXMZ","Android Phone","Android"
"OXPCWK","iPhone","iPhone"
"MGMEJE","Android Phone","Android"
"JVIXNZ","Android Phone","Android"
"FQKDRF","Android Phone","Android"
"HFZRQX","iPhone","iPhone"
"JTQSDC","iPhone","iPhone"
"XRNVST","Android Phone","Android"
"QMLPQO","Android Phone","Android"
"ODYAIU","Android Phone","Android"
"JXJMBT","Android Phone","Android"
"BYALFG","iPhone","iPhone"
"MZMQJD","iPhone","iPhone"
